sample4,,
Wavelength (nm),Abs,
552.2000122,0.169580564,
552.0499878,0.169857591,
551.9000244,0.170339257,
551.75,0.171345457,
551.5999756,0.172054112,
551.4500122,0.172928602,
551.2999878,0.173564091,
551.1500244,0.173958495,
551,0.173914865,
550.8499756,0.173314557,
550.7000122,0.173058599,
550.5499878,0.172311634,
550.4000244,0.172292456,
550.25,0.17244345,
550.0999756,0.172949761,
549.9500122,0.173472077,
549.7999878,0.174067348,
549.6500244,0.174529865,
549.5,0.175028369,
549.3499756,0.175477952,
549.2000122,0.176318497,
549.0499878,0.177147672,
548.9000244,0.177752376,
548.75,0.178468123,
548.5999756,0.178882882,
548.4500122,0.178619206,
548.2999878,0.178316444,
548.1500244,0.177715585,
548,0.17736651,
547.8499756,0.177412435,
547.7000122,0.177464694,
547.5499878,0.177959353,
547.4000244,0.178261146,
547.25,0.178768858,
547.0999756,0.17929782,
546.9500122,0.179872081,
546.7999878,0.180673629,
546.6500244,0.181145117,
546.5,0.181790084,
546.3499756,0.182568133,
546.2000122,0.183094844,
546.0499878,0.183163911,
545.9000244,0.182872981,
545.75,0.182412639,
545.5999756,0.181909382,
545.4500122,0.181877866,
545.2999878,0.182131782,
545.1500244,0.182418004,
545,0.182674989,
544.8499756,0.1832252,
544.7000122,0.183541641,
544.5499878,0.184078202,
544.4000244,0.184727937,
544.25,0.185125873,
544.0999756,0.185660735,
543.9500122,0.186237201,
543.7999878,0.186855421,
543.6500244,0.186959878,
543.5,0.186810643,
543.3499756,0.186147302,
543.2000122,0.185911953,
543.0499878,0.186002761,
542.9000244,0.186276391,
542.75,0.186579078,
542.5999756,0.186960593,
542.4500122,0.187179506,
542.2999878,0.187436983,
542.1500244,0.187840402,
542,0.188334554,
541.8499756,0.188675493,
541.7000122,0.189174861,
541.5499878,0.189526305,
541.4000244,0.19003883,
541.25,0.189979807,
541.0999756,0.189801931,
540.9500122,0.189430594,
540.7999878,0.189630315,
540.6500244,0.189569756,
540.5,0.189861074,
540.3499756,0.190013126,
540.2000122,0.190287978,
540.0499878,0.190586567,
539.9000244,0.190758228,
539.75,0.191169605,
539.5999756,0.191525489,
539.4500122,0.191825822,
539.2999878,0.192170516,
539.1500244,0.192481443,
539,0.19234401,
538.8499756,0.192273274,
538.7000122,0.192078292,
538.5499878,0.192328736,
538.4000244,0.192422301,
538.25,0.192489594,
538.0999756,0.19244951,
537.9500122,0.192697272,
537.7999878,0.192889467,
537.6500244,0.193057835,
