sample1,,
Wavelength (nm),Abs,
512.5999756,0.178898156,
512.4500122,0.172412649,
512.2999878,0.167197526,
512.1500244,0.168013573,
512,0.170651615,
511.8500061,0.17307055,
511.6999817,0.176494315,
511.5499878,0.177929223,
511.3999939,0.170228526,
511.25,0.166130588,
511.1000061,0.167593911,
510.9499817,0.171337441,
510.7999878,0.174762458,
510.6499939,0.176708877,
510.5,0.171996608,
510.3500061,0.166475907,
510.1999817,0.167779729,
510.0499878,0.169629991,
509.8999939,0.172559857,
509.75,0.174682379,
509.6000061,0.171944648,
509.4499817,0.166207179,
509.2999878,0.166183829,
509.1499939,0.169399485,
509,0.17269969,
508.8500061,0.172579616,
508.6999817,0.168750197,
508.5499878,0.165675104,
508.3999939,0.16715245,
508.25,0.170733616,
508.1000061,0.172088698,
507.9499817,0.169020429,
507.7999878,0.1657397,
507.6499939,0.166277662,
507.5,0.16826424,
507.3500061,0.171164602,
507.1999817,0.168924063,
507.0499878,0.165053204,
506.8999939,0.165390313,
506.75,0.167840794,
506.6000061,0.169198841,
506.4499817,0.166315705,
506.2999878,0.164578378,
506.1499939,0.16556859,
506,0.167537987,
505.8500061,0.167618051,
505.6999817,0.16479753,
505.5499878,0.164199174,
505.3999939,0.165949196,
505.25,0.166514337,
505.1000061,0.164508894,
504.9499817,0.163544148,
504.7999878,0.166059017,
504.6499939,0.165530503,
504.5,0.163964763,
504.3500061,0.163803786,
504.1999817,0.16527012,
504.0499878,0.164524511,
503.8999939,0.163342029,
503.75,0.164091438,
503.6000061,0.164514557,
503.4499817,0.163285404,
503.2999878,0.163254902,
503.1499939,0.163493902,
503,0.163072139,
502.8500061,0.162879631,
502.6999817,0.162983671,
502.5499878,0.162368879,
502.3999939,0.162058771,
502.25,0.162274241,
502.1000061,0.161525562,
501.9499817,0.161409289,
501.7999878,0.161167085,
501.6499939,0.161603183,
501.5,0.160909489,
501.3500061,0.160981566,
501.1999817,0.160383418,
501.0499878,0.160777077,
500.8999939,0.159703866,
500.75,0.159870178,
500.6000061,0.15945065,
500.4499817,0.159174755,
500.2999878,0.159273475,
500.1499939,0.159075022,
500,0.158524469,
,,
sample1,,
sample1,,
Collection Time: 14/04/2020 11:49:09 AM,,
Operator Name  :,,
Scan Software Version: 3.00(339),,
Parameter List :,,
Instrument                        Cary 100,,
Instrument Version                10.00,,
Start (nm)                        650.00,,
Stop (nm)                         500.00,,
X Mode                            Nanometers,,
Y Mode                            Abs,,
